reading_id,asset_id,date,output_kw,efficiency,temperature_c,vibration_mm,uptime_hours,month
SPV-008-20230819,SPV-008,2023-08-19,835.01,0.8702,77.0,0.056,20.9,2023-08
SPV-008-20230820,SPV-008,2023-08-20,812.55,0.8946,58.6,0.424,23.0,2023-08
SPV-008-20230821,SPV-008,2023-08-21,599.62,0.847,57.2,1.574,21.6,2023-08
SPV-008-20230822,SPV-008,2023-08-22,895.04,0.8963,29.6,0.385,19.3,2023-08
SPV-008-20230823,SPV-008,2023-08-23,588.55,0.8808,33.4,0.118,19.9,2023-08
SPV-008-20230824,SPV-008,2023-08-24,674.99,0.8805,21.0,0.055,23.4,2023-08
SPV-008-20230825,SPV-008,2023-08-25,805.09,0.8598,44.7,0.076,18.6,2023-08
SPV-008-20230826,SPV-008,2023-08-26,644.73,0.9011,39.3,0.053,22.6,2023-08
SPV-008-20230827,SPV-008,2023-08-27,692.83,0.8744,75.7,0.698,18.3,2023-08
SPV-008-20230828,SPV-008,2023-08-28,865.31,0.912,66.4,1.107,20.0,2023-08
SPV-008-20230829,SPV-008,2023-08-29,574.33,0.8693,75.8,0.097,18.7,2023-08
SPV-008-20230830,SPV-008,2023-08-30,805.53,0.8714,53.8,2.548,18.4,2023-08
SPV-008-20230831,SPV-008,2023-08-31,640.41,0.8305,47.3,0.068,18.2,2023-08
SPV-008-20230901,SPV-008,2023-09-01,539.74,0.8191,28.3,1.048,23.5,2023-09
SPV-008-20230902,SPV-008,2023-09-02,722.36,0.8282,66.3,0.903,22.0,2023-09
SPV-008-20230903,SPV-008,2023-09-03,761.26,0.8132,61.8,0.304,18.2,2023-09
SPV-008-20230904,SPV-008,2023-09-04,734.59,0.8239,50.7,0.286,19.9,2023-09
SPV-008-20230905,SPV-008,2023-09-05,518.31,0.8466,48.9,0.2,21.1,2023-09
SPV-008-20230906,SPV-008,2023-09-06,567.07,0.8339,66.9,0.322,24.0,2023-09
SPV-008-20230907,SPV-008,2023-09-07,851.7,0.8614,44.9,0.27,23.5,2023-09
SPV-008-20230908,SPV-008,2023-09-08,635.53,0.8571,63.1,0.483,19.8,2023-09
SPV-008-20230909,SPV-008,2023-09-09,778.44,0.7967,31.0,0.108,21.9,2023-09
SPV-008-20230910,SPV-008,2023-09-10,689.41,0.7705,42.5,1.033,21.3,2023-09
SPV-008-20230911,SPV-008,2023-09-11,806.53,0.8543,52.3,1.152,19.2,2023-09
SPV-008-20230912,SPV-008,2023-09-12,702.98,0.8033,57.1,0.274,23.7,2023-09
SPV-008-20230913,SPV-008,2023-09-13,575.06,0.8055,37.5,0.746,18.8,2023-09
SPV-008-20230914,SPV-008,2023-09-14,608.4,0.7157,52.3,0.13,22.7,2023-09
SPV-008-20230915,SPV-008,2023-09-15,557.86,0.7987,65.3,0.51,19.2,2023-09
SPV-008-20230916,SPV-008,2023-09-16,800.17,0.8397,23.6,0.74,23.1,2023-09
SPV-008-20230917,SPV-008,2023-09-17,651.49,0.8048,50.4,0.466,20.0,2023-09
SPV-008-20230918,SPV-008,2023-09-18,557.93,0.788,59.0,0.343,19.6,2023-09
SPV-008-20230919,SPV-008,2023-09-19,537.09,0.8492,62.8,0.09,22.4,2023-09
SPV-008-20230920,SPV-008,2023-09-20,765.44,0.8204,60.9,0.244,20.2,2023-09
SPV-008-20230921,SPV-008,2023-09-21,777.36,0.7785,55.2,0.081,22.0,2023-09
SPV-008-20230922,SPV-008,2023-09-22,628.5,0.7464,47.4,0.174,18.6,2023-09
SPV-008-20230923,SPV-008,2023-09-23,744.71,0.7829,67.6,0.067,22.6,2023-09
SPV-008-20230924,SPV-008,2023-09-24,571.36,0.7254,54.4,0.004,18.4,2023-09
SPV-008-20230925,SPV-008,2023-09-25,540.21,0.7284,74.4,1.495,23.9,2023-09
SPV-008-20230926,SPV-008,2023-09-26,762.66,0.767,62.4,1.616,21.9,2023-09
SPV-008-20230927,SPV-008,2023-09-27,730.74,0.7514,52.4,0.103,21.2,2023-09
SPV-008-20230928,SPV-008,2023-09-28,694.42,0.7649,51.4,0.123,23.6,2023-09
SPV-008-20230929,SPV-008,2023-09-29,540.68,0.7315,38.7,0.994,23.2,2023-09
SPV-008-20230930,SPV-008,2023-09-30,469.11,0.7772,31.2,1.2,23.4,2023-09
SPV-008-20231001,SPV-008,2023-10-01,663.11,0.6915,39.5,0.358,22.4,2023-10
SPV-008-20231002,SPV-008,2023-10-02,512.57,0.7306,41.5,0.531,22.9,2023-10
SPV-008-20231003,SPV-008,2023-10-03,460.93,0.7079,25.3,0.445,23.7,2023-10
SPV-008-20231004,SPV-008,2023-10-04,674.58,0.7415,63.6,1.137,22.5,2023-10
SPV-008-20231005,SPV-008,2023-10-05,541.61,0.6905,75.5,0.437,19.1,2023-10
SPV-008-20231006,SPV-008,2023-10-06,606.67,0.7717,75.9,0.088,22.3,2023-10
SPV-008-20231007,SPV-008,2023-10-07,492.67,0.7589,40.8,0.483,20.7,2023-10
SPV-008-20231008,SPV-008,2023-10-08,609.89,0.7298,54.0,0.372,18.5,2023-10
SPV-008-20231009,SPV-008,2023-10-09,635.04,0.7258,39.1,0.352,20.0,2023-10
SPV-008-20231010,SPV-008,2023-10-10,737.71,0.7395,29.7,0.012,19.3,2023-10
SPV-008-20231011,SPV-008,2023-10-11,518.11,0.6786,56.6,0.304,23.4,2023-10
SPV-008-20231012,SPV-008,2023-10-12,643.48,0.7216,59.1,0.524,20.5,2023-10
SPV-008-20231013,SPV-008,2023-10-13,614.5,0.6721,60.0,0.191,18.8,2023-10
SPV-008-20231014,SPV-008,2023-10-14,510.06,0.6991,21.3,0.424,19.5,2023-10
SPV-008-20231015,SPV-008,2023-10-15,489.09,0.6974,61.4,0.398,22.7,2023-10
SPV-008-20231016,SPV-008,2023-10-16,423.75,0.704,32.9,3.539,20.4,2023-10
SPV-008-20231017,SPV-008,2023-10-17,621.88,0.7199,37.3,0.164,19.3,2023-10
SPV-008-20231018,SPV-008,2023-10-18,524.65,0.7003,24.0,0.051,18.9,2023-10
SPV-008-20231019,SPV-008,2023-10-19,635.36,0.6854,70.3,0.169,19.6,2023-10
SPV-008-20231020,SPV-008,2023-10-20,548.06,0.7144,50.5,0.027,23.8,2023-10
SPV-008-20231021,SPV-008,2023-10-21,434.97,0.6576,23.7,0.145,19.6,2023-10
SPV-008-20231022,SPV-008,2023-10-22,539.33,0.6955,48.4,0.479,19.4,2023-10
SPV-008-20231023,SPV-008,2023-10-23,580.73,0.662,29.1,1.739,20.2,2023-10
SPV-008-20231024,SPV-008,2023-10-24,436.74,0.681,29.6,0.536,18.1,2023-10
SPV-008-20231025,SPV-008,2023-10-25,571.56,0.7038,39.0,0.537,19.9,2023-10
SPV-008-20231026,SPV-008,2023-10-26,420.11,0.6643,23.5,0.183,22.4,2023-10
SPV-008-20231027,SPV-008,2023-10-27,554.45,0.648,75.2,1.211,18.4,2023-10
SPV-008-20231028,SPV-008,2023-10-28,394.69,0.6361,75.5,0.396,21.2,2023-10
SPV-008-20231029,SPV-008,2023-10-29,525.11,0.6818,26.7,0.778,18.8,2023-10
SPV-008-20231030,SPV-008,2023-10-30,544.03,0.6707,43.2,0.475,22.6,2023-10
SPV-008-20231031,SPV-008,2023-10-31,646.66,0.6569,68.8,1.066,22.2,2023-10
SPV-008-20231101,SPV-008,2023-11-01,543.67,0.655,64.8,1.421,21.4,2023-11
SPV-008-20231102,SPV-008,2023-11-02,444.71,0.6719,65.1,0.133,19.5,2023-11
SPV-008-20231103,SPV-008,2023-11-03,620.82,0.678,54.9,1.081,19.3,2023-11
SPV-008-20231104,SPV-008,2023-11-04,545.85,0.6691,20.6,0.565,22.9,2023-11
SPV-008-20231105,SPV-008,2023-11-05,376.26,0.6052,51.1,0.022,20.5,2023-11
SPV-008-20231106,SPV-008,2023-11-06,573.26,0.6159,22.5,0.584,22.9,2023-11
SPV-008-20231107,SPV-008,2023-11-07,428.99,0.6326,58.5,0.19,20.9,2023-11
SPV-008-20231108,SPV-008,2023-11-08,618.52,0.6331,23.4,0.031,21.3,2023-11
SPV-008-20231109,SPV-008,2023-11-09,440.64,0.6403,39.8,0.052,20.2,2023-11
SPV-008-20231110,SPV-008,2023-11-10,623.72,0.63,69.1,0.863,19.4,2023-11
SPV-008-20231111,SPV-008,2023-11-11,518.82,0.6167,51.3,0.363,18.7,2023-11
SPV-008-20231112,SPV-008,2023-11-12,370.89,0.5936,71.4,0.007,23.6,2023-11
SPV-008-20231113,SPV-008,2023-11-13,564.75,0.6268,79.0,0.028,21.8,2023-11
SPV-008-20231114,SPV-008,2023-11-14,551.9,0.5719,52.3,0.049,23.6,2023-11
SPV-008-20231115,SPV-008,2023-11-15,637.65,0.6663,78.3,1.051,22.1,2023-11
SPV-008-20231116,SPV-008,2023-11-16,459.57,0.6475,37.1,0.657,21.8,2023-11
SPV-008-20231117,SPV-008,2023-11-17,560.81,0.6513,66.5,0.69,18.6,2023-11
SPV-008-20231118,SPV-008,2023-11-18,360.76,0.5776,65.7,0.056,19.6,2023-11
SPV-008-20231119,SPV-008,2023-11-19,367.93,0.5928,59.6,1.292,21.7,2023-11
SPV-008-20231120,SPV-008,2023-11-20,534.58,0.6422,38.5,0.144,19.2,2023-11
SPV-008-20231121,SPV-008,2023-11-21,581.04,0.6331,72.6,0.28,20.2,2023-11
SPV-008-20231122,SPV-008,2023-11-22,462.04,0.6427,52.0,0.294,22.2,2023-11
SPV-008-20231123,SPV-008,2023-11-23,406.62,0.6308,30.0,1.161,19.4,2023-11
SPV-008-20231124,SPV-008,2023-11-24,627.38,0.6351,27.2,0.357,21.4,2023-11
SPV-008-20231125,SPV-008,2023-11-25,501.79,0.6561,67.0,0.318,23.3,2023-11
SPV-008-20231126,SPV-008,2023-11-26,563.04,0.6429,65.0,0.594,21.3,2023-11
SPV-008-20231127,SPV-008,2023-11-27,422.17,0.6246,69.6,0.187,21.2,2023-11
SPV-008-20231128,SPV-008,2023-11-28,578.12,0.6279,57.1,0.419,20.9,2023-11
SPV-008-20231129,SPV-008,2023-11-29,421.34,0.57,44.4,1.446,20.6,2023-11
SPV-008-20231130,SPV-008,2023-11-30,436.65,0.6233,42.9,0.235,22.3,2023-11
SPV-008-20231201,SPV-008,2023-12-01,538.97,0.6041,73.4,0.205,18.8,2023-12
SPV-008-20231202,SPV-008,2023-12-02,475.82,0.5574,44.5,1.293,20.4,2023-12
SPV-008-20231203,SPV-008,2023-12-03,609.23,0.6384,28.2,0.066,23.6,2023-12
SPV-008-20231204,SPV-008,2023-12-04,360.46,0.5826,57.2,0.302,21.8,2023-12
SPV-008-20231205,SPV-008,2023-12-05,562.04,0.5841,36.2,0.507,23.7,2023-12
SPV-008-20231206,SPV-008,2023-12-06,552.57,0.5609,65.8,1.256,22.2,2023-12
SPV-008-20231207,SPV-008,2023-12-07,379.23,0.5841,75.8,0.336,20.4,2023-12
SPV-008-20231208,SPV-008,2023-12-08,483.8,0.5658,26.0,0.073,21.1,2023-12
SPV-008-20231209,SPV-008,2023-12-09,403.67,0.5982,22.0,1.589,18.2,2023-12
SPV-008-20231210,SPV-008,2023-12-10,478.32,0.6036,66.4,1.2,19.1,2023-12
SPV-008-20231211,SPV-008,2023-12-11,469.9,0.5484,39.9,0.673,22.2,2023-12
SPV-008-20231212,SPV-008,2023-12-12,236.62,0.3164,44.9,3.761,20.0,2023-12
SPV-008-20231213,SPV-008,2023-12-13,432.78,0.586,67.8,1.096,23.0,2023-12
SPV-008-20231214,SPV-008,2023-12-14,434.69,0.5647,77.6,0.417,21.8,2023-12
SPV-008-20231215,SPV-008,2023-12-15,487.34,0.5891,55.9,0.141,18.4,2023-12
SPV-008-20231216,SPV-008,2023-12-16,501.52,0.6119,38.4,0.299,19.3,2023-12
SPV-008-20231217,SPV-008,2023-12-17,480.98,0.6037,52.8,0.019,21.7,2023-12
SPV-008-20231218,SPV-008,2023-12-18,448.06,0.5748,33.6,0.949,20.6,2023-12
SPV-008-20231219,SPV-008,2023-12-19,466.76,0.552,56.4,0.41,22.9,2023-12
SPV-008-20231220,SPV-008,2023-12-20,371.37,0.5792,25.4,0.327,23.4,2023-12
SPV-008-20231221,SPV-008,2023-12-21,544.66,0.6277,29.5,0.302,20.4,2023-12
SPV-008-20231222,SPV-008,2023-12-22,555.39,0.5758,73.5,0.956,20.2,2023-12
SPV-008-20231223,SPV-008,2023-12-23,553.65,0.6004,71.1,1.347,23.6,2023-12
SPV-008-20231224,SPV-008,2023-12-24,474.24,0.5746,39.6,0.577,18.4,2023-12
SPV-008-20231225,SPV-008,2023-12-25,429.85,0.5795,31.6,0.634,23.7,2023-12
SPV-008-20231226,SPV-008,2023-12-26,304.04,0.3777,89.0,3.531,19.4,2023-12
SPV-008-20231227,SPV-008,2023-12-27,620.79,0.6298,36.7,0.116,20.0,2023-12
SPV-008-20231228,SPV-008,2023-12-28,518.02,0.5972,42.6,0.5,23.0,2023-12
SPV-008-20231229,SPV-008,2023-12-29,386.14,0.6106,47.8,0.253,22.5,2023-12
SPV-008-20231230,SPV-008,2023-12-30,415.76,0.5267,35.4,1.106,18.7,2023-12
SPV-008-20231231,SPV-008,2023-12-31,225.98,0.3437,49.8,3.386,21.7,2023-12
SUB-001-20230101,SUB-001,2023-01-01,6981.69,0.845,38.2,0.125,18.5,2023-01
SUB-001-20230102,SUB-001,2023-01-02,5441.77,0.8472,64.5,0.211,18.2,2023-01
SUB-001-20230103,SUB-001,2023-01-03,6125.1,0.9507,65.3,0.584,20.4,2023-01
SUB-001-20230104,SUB-001,2023-01-04,5813.28,0.8776,65.2,0.458,18.5,2023-01
SUB-001-20230105,SUB-001,2023-01-05,6423.65,0.88,58.6,0.113,21.1,2023-01
SUB-001-20230106,SUB-001,2023-01-06,7998.07,0.8491,61.6,0.243,22.6,2023-01
SUB-001-20230107,SUB-001,2023-01-07,5758.73,0.6047,49.9,3.068,19.8,2023-01
SUB-001-20230108,SUB-001,2023-01-08,8137.2,0.8847,43.4,0.025,21.8,2023-01
SUB-001-20230109,SUB-001,2023-01-09,5625.7,0.8867,53.2,0.064,18.1,2023-01
SUB-001-20230110,SUB-001,2023-01-10,6645.71,0.8729,51.5,0.544,20.4,2023-01
SUB-001-20230111,SUB-001,2023-01-11,5469.32,0.8462,68.8,1.454,18.2,2023-01
SUB-001-20230112,SUB-001,2023-01-12,6815.35,0.906,32.8,0.054,22.6,2023-01
SUB-001-20230113,SUB-001,2023-01-13,7792.54,0.8942,27.1,0.047,18.8,2023-01
SUB-001-20230114,SUB-001,2023-01-14,7352.5,0.8527,30.0,0.243,22.6,2023-01
SUB-001-20230115,SUB-001,2023-01-15,7135.45,0.8689,57.9,0.53,19.6,2023-01
SUB-001-20230116,SUB-001,2023-01-16,5560.96,0.8498,75.5,0.643,18.3,2023-01
SUB-001-20230117,SUB-001,2023-01-17,5870.08,0.7959,58.6,0.091,21.4,2023-01
SUB-001-20230118,SUB-001,2023-01-18,5828.8,0.8753,57.2,0.509,23.9,2023-01
SUB-001-20230119,SUB-001,2023-01-19,8028.2,0.862,52.9,0.358,23.7,2023-01
SUB-001-20230120,SUB-001,2023-01-20,8132.05,0.9183,25.2,0.633,19.6,2023-01
SUB-001-20230121,SUB-001,2023-01-21,5648.66,0.8321,20.6,0.215,18.9,2023-01
SUB-001-20230122,SUB-001,2023-01-22,8460.12,0.9063,26.9,0.048,23.4,2023-01
SUB-001-20230123,SUB-001,2023-01-23,7680.54,0.8633,44.3,1.718,22.2,2023-01
SUB-001-20230124,SUB-001,2023-01-24,6152.4,0.8403,53.8,0.077,18.0,2023-01
SUB-001-20230125,SUB-001,2023-01-25,5464.89,0.8577,59.9,0.48,23.6,2023-01
SUB-001-20230126,SUB-001,2023-01-26,8126.13,0.8315,78.0,0.291,20.9,2023-01
SUB-001-20230127,SUB-001,2023-01-27,7455.57,0.8584,21.5,0.134,19.2,2023-01
SUB-001-20230128,SUB-001,2023-01-28,5275.0,0.8017,73.4,0.066,21.9,2023-01
SUB-001-20230129,SUB-001,2023-01-29,5670.63,0.8213,32.2,0.445,22.4,2023-01
SUB-001-20230130,SUB-001,2023-01-30,7238.88,0.8221,53.7,0.263,21.6,2023-01
SUB-001-20230131,SUB-001,2023-01-31,5562.2,0.8158,49.4,0.15,19.9,2023-01
SUB-001-20230201,SUB-001,2023-02-01,5448.79,0.8707,20.7,0.07,19.0,2023-02
SUB-001-20230202,SUB-001,2023-02-02,6890.5,0.8745,58.7,0.653,18.0,2023-02
SUB-001-20230203,SUB-001,2023-02-03,8323.3,0.8362,27.3,0.526,18.0,2023-02
SUB-001-20230204,SUB-001,2023-02-04,7366.14,0.8555,46.7,0.289,20.8,2023-02
SUB-001-20230205,SUB-001,2023-02-05,8129.21,0.8547,54.1,0.331,20.8,2023-02
SUB-001-20230206,SUB-001,2023-02-06,6664.6,0.8602,37.3,2.166,20.5,2023-02
SUB-001-20230207,SUB-001,2023-02-07,6604.4,0.8639,39.3,0.458,19.4,2023-02
SUB-001-20230208,SUB-001,2023-02-08,5868.37,0.8288,21.9,0.759,23.2,2023-02
SUB-001-20230209,SUB-001,2023-02-09,5833.47,0.817,66.3,0.004,23.5,2023-02
SUB-001-20230210,SUB-001,2023-02-10,5274.84,0.8603,80.0,0.718,20.0,2023-02
SUB-001-20230211,SUB-001,2023-02-11,5469.71,0.6392,99.2,3.614,18.5,2023-02
SUB-001-20230212,SUB-001,2023-02-12,6071.18,0.8292,64.0,0.044,18.8,2023-02
SUB-001-20230213,SUB-001,2023-02-13,7963.13,0.8495,32.1,0.271,21.7,2023-02
SUB-001-20230214,SUB-001,2023-02-14,7125.55,0.872,73.1,1.013,21.5,2023-02
SUB-001-20230215,SUB-001,2023-02-15,5731.49,0.8927,48.7,0.746,18.8,2023-02
SUB-001-20230216,SUB-001,2023-02-16,5855.34,0.8544,37.3,0.431,20.6,2023-02
SUB-001-20230217,SUB-001,2023-02-17,7963.25,0.8621,23.7,0.9,19.6,2023-02
SUB-001-20230218,SUB-001,2023-02-18,7204.09,0.7844,79.4,0.183,21.3,2023-02
SUB-001-20230219,SUB-001,2023-02-19,8534.23,0.8538,68.5,0.253,20.9,2023-02
SUB-001-20230220,SUB-001,2023-02-20,8682.92,0.8806,53.9,0.555,20.7,2023-02
SUB-001-20230221,SUB-001,2023-02-21,6152.77,0.832,64.3,0.011,18.2,2023-02
SUB-001-20230222,SUB-001,2023-02-22,7717.78,0.8666,69.4,0.224,18.6,2023-02
SUB-001-20230223,SUB-001,2023-02-23,8402.69,0.8614,46.5,0.122,23.4,2023-02
SUB-001-20230224,SUB-001,2023-02-24,6052.2,0.8166,36.2,0.813,21.0,2023-02
SUB-001-20230225,SUB-001,2023-02-25,6254.2,0.8624,22.4,0.025,22.3,2023-02
SUB-001-20230226,SUB-001,2023-02-26,6385.45,0.8544,40.7,1.032,23.2,2023-02
SUB-001-20230227,SUB-001,2023-02-27,6846.3,0.8261,77.1,0.855,20.5,2023-02
SUB-001-20230228,SUB-001,2023-02-28,5849.55,0.8294,37.0,0.067,20.1,2023-02
SUB-001-20230301,SUB-001,2023-03-01,7271.09,0.8655,38.3,0.786,21.1,2023-03
SUB-001-20230302,SUB-001,2023-03-02,6927.06,0.8152,71.7,0.087,20.3,2023-03
SUB-001-20230303,SUB-001,2023-03-03,6051.01,0.8818,43.7,1.125,21.3,2023-03
SUB-001-20230304,SUB-001,2023-03-04,4799.86,0.6417,76.0,3.438,21.6,2023-03
SUB-001-20230305,SUB-001,2023-03-05,6113.4,0.8319,75.9,1.824,19.9,2023-03
SUB-001-20230306,SUB-001,2023-03-06,7503.97,0.8184,50.1,0.947,21.8,2023-03
SUB-001-20230307,SUB-001,2023-03-07,5383.47,0.8774,65.0,1.905,20.8,2023-03
SUB-001-20230308,SUB-001,2023-03-08,5381.43,0.8352,33.0,0.398,21.3,2023-03
SUB-001-20230309,SUB-001,2023-03-09,6731.21,0.8076,49.7,0.81,23.6,2023-03
SUB-001-20230310,SUB-001,2023-03-10,5112.62,0.8374,73.0,0.137,21.3,2023-03
SUB-001-20230311,SUB-001,2023-03-11,6935.83,0.8445,22.3,0.732,23.7,2023-03
SUB-001-20230312,SUB-001,2023-03-12,6985.54,0.8238,31.3,0.813,19.2,2023-03
SUB-001-20230313,SUB-001,2023-03-13,4698.92,0.5803,46.9,3.599,19.0,2023-03
SUB-001-20230314,SUB-001,2023-03-14,5751.4,0.8525,28.8,0.499,19.5,2023-03
SUB-001-20230315,SUB-001,2023-03-15,7097.09,0.8963,33.8,0.793,23.6,2023-03
SUB-001-20230316,SUB-001,2023-03-16,5867.61,0.8805,30.4,0.324,21.2,2023-03
SUB-001-20230317,SUB-001,2023-03-17,6180.72,0.8523,45.9,0.586,18.5,2023-03
SUB-001-20230318,SUB-001,2023-03-18,5875.81,0.8683,25.2,0.337,23.7,2023-03
SUB-001-20230319,SUB-001,2023-03-19,7114.21,0.8622,28.6,0.626,22.9,2023-03
SUB-001-20230320,SUB-001,2023-03-20,7299.82,0.8612,76.6,0.495,19.5,2023-03
SUB-001-20230321,SUB-001,2023-03-21,8331.63,0.8753,54.0,0.349,22.4,2023-03
SUB-001-20230322,SUB-001,2023-03-22,6429.48,0.8426,76.5,1.767,20.7,2023-03
SUB-001-20230323,SUB-001,2023-03-23,6238.01,0.8612,61.0,0.039,18.9,2023-03
SUB-001-20230324,SUB-001,2023-03-24,7526.92,0.7941,32.7,0.175,22.7,2023-03
SUB-001-20230325,SUB-001,2023-03-25,5536.48,0.8689,68.2,0.518,19.4,2023-03
SUB-001-20230326,SUB-001,2023-03-26,7054.35,0.8808,65.5,0.106,20.8,2023-03
SUB-001-20230327,SUB-001,2023-03-27,6387.57,0.8838,33.1,0.352,18.8,2023-03
SUB-001-20230328,SUB-001,2023-03-28,7147.8,0.8124,25.7,1.534,22.5,2023-03
SUB-001-20230329,SUB-001,2023-03-29,6593.28,0.8335,30.7,1.635,18.0,2023-03
SUB-001-20230330,SUB-001,2023-03-30,6458.53,0.8585,51.1,0.678,18.3,2023-03
SUB-001-20230331,SUB-001,2023-03-31,6263.49,0.9148,28.8,0.003,21.7,2023-03
SUB-001-20230401,SUB-001,2023-04-01,7548.21,0.8049,57.5,0.16,23.5,2023-04
SUB-001-20230402,SUB-001,2023-04-02,5202.02,0.8425,67.8,0.415,19.5,2023-04
SUB-001-20230403,SUB-001,2023-04-03,6347.18,0.8904,21.5,0.357,23.1,2023-04
SUB-001-20230404,SUB-001,2023-04-04,6748.01,0.8781,35.4,0.007,23.4,2023-04
SUB-001-20230405,SUB-001,2023-04-05,6168.6,0.8675,76.5,0.535,22.1,2023-04
SUB-001-20230406,SUB-001,2023-04-06,6192.05,0.8409,53.8,0.158,23.0,2023-04
SUB-001-20230407,SUB-001,2023-04-07,6767.04,0.813,49.7,0.018,23.5,2023-04
SUB-001-20230408,SUB-001,2023-04-08,7202.6,0.873,46.6,0.223,19.6,2023-04
SUB-001-20230409,SUB-001,2023-04-09,5532.95,0.8253,64.7,0.183,19.4,2023-04
SUB-001-20230410,SUB-001,2023-04-10,7814.33,0.8625,63.6,0.133,20.0,2023-04
SUB-001-20230411,SUB-001,2023-04-11,6143.22,0.8682,67.5,0.222,20.4,2023-04
SUB-001-20230412,SUB-001,2023-04-12,5681.51,0.876,45.2,0.009,20.7,2023-04
SUB-001-20230413,SUB-001,2023-04-13,5679.14,0.85,27.0,0.301,21.5,2023-04
SUB-001-20230414,SUB-001,2023-04-14,8434.03,0.8441,66.5,0.125,22.5,2023-04
SUB-001-20230415,SUB-001,2023-04-15,6932.14,0.787,60.9,0.006,23.2,2023-04
SUB-001-20230416,SUB-001,2023-04-16,6537.95,0.9086,37.5,0.027,18.3,2023-04
SUB-001-20230417,SUB-001,2023-04-17,7734.47,0.8255,40.9,0.239,20.0,2023-04
SUB-001-20230418,SUB-001,2023-04-18,5346.55,0.8728,47.1,1.433,23.5,2023-04
SUB-001-20230419,SUB-001,2023-04-19,7018.84,0.8708,30.8,0.576,23.5,2023-04
SUB-001-20230420,SUB-001,2023-04-20,4492.61,0.6413,55.9,3.052,19.4,2023-04
SUB-001-20230421,SUB-001,2023-04-21,8552.27,0.8741,27.2,0.014,18.7,2023-04
SUB-001-20230422,SUB-001,2023-04-22,5645.79,0.8516,54.4,0.129,18.1,2023-04
SUB-001-20230423,SUB-001,2023-04-23,5972.53,0.8635,42.6,0.535,20.8,2023-04
SUB-001-20230424,SUB-001,2023-04-24,6513.65,0.8419,31.9,0.384,20.7,2023-04
SUB-001-20230425,SUB-001,2023-04-25,8163.12,0.8452,43.2,0.735,23.9,2023-04
SUB-001-20230426,SUB-001,2023-04-26,7046.23,0.8897,62.0,0.108,20.9,2023-04
SUB-001-20230427,SUB-001,2023-04-27,6886.72,0.8294,65.7,1.032,19.3,2023-04
SUB-001-20230428,SUB-001,2023-04-28,6283.92,0.8413,57.7,0.949,19.5,2023-04
SUB-001-20230429,SUB-001,2023-04-29,7398.8,0.8418,66.2,0.17,22.2,2023-04
SUB-001-20230430,SUB-001,2023-04-30,7281.34,0.9303,42.7,0.201,18.1,2023-04
SUB-001-20230501,SUB-001,2023-05-01,6902.37,0.8664,74.5,0.713,18.0,2023-05
SUB-001-20230502,SUB-001,2023-05-02,5240.53,0.8673,36.8,0.286,23.4,2023-05
SUB-001-20230503,SUB-001,2023-05-03,7589.55,0.8188,38.0,0.477,19.6,2023-05
SUB-001-20230504,SUB-001,2023-05-04,5478.81,0.8984,71.1,0.025,19.3,2023-05
SUB-001-20230505,SUB-001,2023-05-05,5626.42,0.89,22.6,0.802,22.3,2023-05
SUB-001-20230506,SUB-001,2023-05-06,7064.04,0.8114,65.1,0.238,21.5,2023-05
SUB-001-20230507,SUB-001,2023-05-07,7543.51,0.8417,52.0,0.572,19.8,2023-05
SUB-001-20230508,SUB-001,2023-05-08,5320.24,0.8698,76.6,1.446,19.3,2023-05
SUB-001-20230509,SUB-001,2023-05-09,7672.48,0.8349,65.0,0.042,22.2,2023-05
SUB-001-20230510,SUB-001,2023-05-10,5364.13,0.8216,64.4,0.045,19.1,2023-05
SUB-001-20230511,SUB-001,2023-05-11,5723.56,0.8339,75.9,0.597,21.4,2023-05
SUB-001-20230512,SUB-001,2023-05-12,7775.1,0.9063,73.2,0.883,19.2,2023-05
SUB-001-20230513,SUB-001,2023-05-13,6074.59,0.8367,66.3,0.917,18.1,2023-05
SUB-001-20230514,SUB-001,2023-05-14,3762.51,0.5714,92.4,3.317,23.9,2023-05
SUB-001-20230515,SUB-001,2023-05-15,5633.77,0.8541,54.5,0.211,20.3,2023-05
SUB-001-20230516,SUB-001,2023-05-16,6879.72,0.8238,65.5,0.559,21.2,2023-05
SUB-001-20230517,SUB-001,2023-05-17,5669.55,0.8186,40.4,0.07,19.3,2023-05
SUB-001-20230518,SUB-001,2023-05-18,6919.74,0.8548,27.6,0.679,20.0,2023-05
SUB-001-20230519,SUB-001,2023-05-19,8753.32,0.8792,58.7,0.027,19.9,2023-05
SUB-001-20230520,SUB-001,2023-05-20,7266.22,0.8666,37.2,1.411,22.7,2023-05
SUB-001-20230521,SUB-001,2023-05-21,6233.25,0.8722,55.0,0.923,19.1,2023-05
SUB-001-20230522,SUB-001,2023-05-22,5746.03,0.8659,31.7,0.054,23.0,2023-05
SUB-001-20230523,SUB-001,2023-05-23,7194.66,0.8456,36.6,0.129,19.5,2023-05
SUB-001-20230524,SUB-001,2023-05-24,6301.82,0.866,36.7,0.011,23.4,2023-05
SUB-001-20230525,SUB-001,2023-05-25,6105.03,0.851,60.5,0.182,19.9,2023-05
SUB-001-20230526,SUB-001,2023-05-26,8282.08,0.9053,37.6,0.042,20.1,2023-05
SUB-001-20230527,SUB-001,2023-05-27,8079.96,0.8453,30.8,0.991,18.3,2023-05
